2022-04-01 11:03:26,012 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@5bea70d8
2022-04-01 11:03:29,490 DEBUG||[HikariPool.java:421][logPoolState] HikariPool-1 - Pool stats (total=20, active=0, idle=20, waiting=0)
2022-04-01 11:03:29,490 DEBUG||[HikariPool.java:517][fillPool] HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2022-04-01 11:03:30,945 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@289215c4: (connection has passed maxLifetime)
2022-04-01 11:03:30,975 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@35ed9605
2022-04-01 11:03:32,985 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@d76452d: (connection has passed maxLifetime)
2022-04-01 11:03:33,003 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@ae540e6
2022-04-01 11:03:35,063 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@198191a7: (connection has passed maxLifetime)
2022-04-01 11:03:35,080 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@7f89172e
2022-04-01 11:03:35,358 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@768d12c4: (connection has passed maxLifetime)
2022-04-01 11:03:35,371 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@776dd4b7
2022-04-01 11:03:39,290 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@7fe9ac25: (connection has passed maxLifetime)
2022-04-01 11:03:39,303 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@2ee939e1
2022-04-01 11:03:41,462 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@1fa10156: (connection has passed maxLifetime)
2022-04-01 11:03:41,475 DEBUG||[HikariPool.java:728][call] HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@eabbeaa
2022-04-01 11:03:42,282 DEBUG||[PoolBase.java:134][quietlyCloseConnection] HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@3efef972: (connection has passed maxLifetime)
